,ZCTA5CE10,INTPTLAT10,INTPTLON10
28266,51523,+41.9152115,-096.0677104
28267,51525,+41.2338515,-095.4162851
28268,93720,+36.8622090,-119.7607933
28269,93721,+36.7328911,-119.7837392
28270,93722,+36.8017992,-119.8791207
28271,93723,+36.7934796,-119.9567937
28272,93402,+35.2952317,-120.8354679
28273,93725,+36.6272111,-119.7318880
28274,93726,+36.7936660,-119.7597151
28275,93727,+36.7511541,-119.6796168
28276,93728,+36.7572949,-119.8184844
28277,93730,+36.9039188,-119.7473351
28278,93901,+36.6369944,-121.6235610
28279,93905,+36.6823506,-121.6059044
28280,93906,+36.7227145,-121.6336553
28281,93907,+36.7685308,-121.6672274
28282,93908,+36.6518231,-121.5995230
28283,93920,+36.0928498,-121.5499949
28284,93921,+36.5531746,-121.9239601
28285,93923,+36.4486716,-121.8495017
28286,93924,+36.4156034,-121.6376512
28287,93925,+36.5880034,-121.3989118
28288,93926,+36.5258701,-121.3967349
28289,93927,+36.2487965,-121.3866307
28290,93928,+36.0389556,-121.2440153
28291,93930,+36.2050596,-121.0103631
28292,93932,+35.9897924,-121.0559333
28293,93933,+36.6868446,-121.7868870
28294,93940,+36.5746903,-121.8408538
28295,14772,+42.1574696,-078.9526182
28296,14774,+42.0883673,-078.1490925
28297,14775,+42.2287533,-079.6999330
28298,14777,+42.3860798,-078.2737719
28299,14778,+42.0775838,-078.4832395
28300,14779,+42.0812313,-078.7779853
28301,14781,+42.1616324,-079.6014278
28302,14782,+42.2655083,-079.2638653
28303,14783,+42.0821144,-078.8873553
28304,14784,+42.3111433,-079.3853695
28305,14787,+42.3112403,-079.5650656
28306,14788,+42.0619905,-078.3801080
28307,14801,+42.1040565,-077.2929685
28308,14802,+42.2533747,-077.7892975
28309,14803,+42.2734155,-077.7452959
28310,14804,+42.3172588,-077.8479358
28311,14805,+42.3501091,-076.7193693
28312,14806,+42.1714970,-077.7725606
28313,14807,+42.4209974,-077.7113473
28314,14808,+42.5596390,-077.4668603
28315,14809,+42.4243180,-077.4487545
28316,14810,+42.3497507,-077.3433787
28317,14812,+42.3007274,-077.0052492
28318,14813,+42.2526469,-077.9951039
28319,14814,+42.1556361,-076.9592996
28320,14815,+42.3742873,-077.0867862
28321,14816,+42.1977338,-076.7356031
28322,14817,+42.3576253,-076.3351668
28323,14818,+42.4549330,-076.8189274
28324,88201,+33.6432748,-104.3966225
28325,73938,+36.9323737,-100.5787610
28326,73939,+36.7767783,-101.7898965
28327,88203,+33.4137185,-104.4357872
28328,73942,+36.7384862,-101.5063980
28329,73944,+36.5946338,-101.1070489
28330,73945,+36.8269048,-101.2329163
28331,73946,+36.9354788,-102.8040799
28332,73947,+36.8276727,-102.1490956
28333,88210,+32.7717974,-104.2196691
28334,73950,+36.8547888,-100.8949703
28335,73951,+36.9428742,-101.0539149
28336,74001,+36.4933544,-096.0828633
28337,74002,+36.5572191,-096.1430090
28338,74003,+36.7282680,-096.0675730
28339,74006,+36.7124347,-095.8950382
28340,88220,+32.3114735,-104.4319279
28341,74008,+35.9244990,-095.8777073
28342,88230,+33.2191703,-104.3975633
28343,74010,+35.8145460,-096.3638315
28344,74011,+35.9818119,-095.8091911
28345,88231,+32.4519089,-103.2627712
28346,88232,+33.0679712,-104.4790437
28347,74012,+36.0514179,-095.8057313
28348,74014,+36.0556241,-095.6808190
28349,74015,+36.1804253,-095.7028385
28350,88240,+32.7037819,-103.4850663
28351,88242,+32.8129009,-103.1617959
28352,88250,+32.7019844,-104.9558463
28353,74016,+36.5451563,-095.4512598
28354,88252,+32.1552376,-103.3780408
28355,74017,+36.3909268,-095.5876885
28356,88253,+33.0387596,-104.7082644
28357,88254,+32.6133196,-104.4518240
28358,88255,+32.8142030,-103.9964541
28359,74019,+36.2847651,-095.6031935
28360,88256,+32.1980655,-103.9080388
28361,74020,+36.2461942,-096.4207498
28362,74021,+36.3838191,-095.8420167
28363,88260,+32.9930241,-103.3828440
28364,88262,+33.1263976,-103.4038893
28365,16066,+40.7099671,-080.1056416
28366,16101,+40.9839874,-080.2902402
28367,16102,+40.9602368,-080.4245247
28368,16105,+41.0578219,-080.3408265
28369,16110,+41.5052493,-080.3807615
28370,16111,+41.5203791,-080.2826165
28371,16112,+40.9604666,-080.4983970
28372,16113,+41.2808256,-080.4241481
28373,16114,+41.4028475,-080.1839311
28374,16115,+40.7964941,-080.4635227
28375,16116,+41.0441945,-080.4495880
28376,16117,+40.8718345,-080.2562073
28377,16120,+40.8852613,-080.4791651
28378,16121,+41.2112158,-080.4972127
28379,16123,+40.8219319,-080.1965133
28380,16124,+41.3361699,-080.2760615
28381,16125,+41.4063619,-080.3728179
28382,16127,+41.1730085,-080.0729976
28383,16130,+41.4446380,-080.2229590
28384,16131,+41.5505220,-080.3782296
28385,16132,+41.0058482,-080.5051477
28386,16133,+41.2677779,-080.1144513
28387,16134,+41.5246816,-080.4786780
28388,08720,+40.1353655,-074.0980500
28389,08721,+39.9020189,-074.1526694
28390,08722,+39.9284047,-074.2021886
28391,08723,+40.0385836,-074.1116001
28392,08724,+40.0862345,-074.1108500
28393,08730,+40.1053748,-074.0634210
28394,08731,+39.8656690,-074.2588636
28395,08732,+39.9418040,-074.1438417
28396,08733,+40.0237152,-074.3208735
28397,08734,+39.8638136,-074.1701431
28398,08735,+39.9822708,-074.0729181
28399,08736,+40.1200183,-074.0532572
28400,08738,+40.0227238,-074.0590405
28401,08740,+39.9291462,-074.1375043
28402,27583,+36.2929577,-078.9353616
28403,27587,+35.9813816,-078.5575835
28404,27589,+36.3225409,-078.1334840
28405,27591,+35.7841704,-078.3889829
28406,27592,+35.5573801,-078.6722695
28407,27596,+35.9996498,-078.4349619
28408,27597,+35.8408856,-078.3031496
28409,27601,+35.7736319,-078.6344575
28410,27603,+35.6646374,-078.6524985
28411,27604,+35.8229163,-078.5620633
28412,27605,+35.7906112,-078.6545958
28413,27606,+35.7423228,-078.7154778
28414,27607,+35.8131064,-078.7211751
28415,27608,+35.8090465,-078.6472280
28416,27609,+35.8437652,-078.6336426
28417,27610,+35.7444001,-078.5462783
28418,27612,+35.8557529,-078.7070377
28419,27613,+35.9261018,-078.7114141
28420,27614,+35.9459300,-078.6194942
28421,27615,+35.8985001,-078.6354854
28422,27616,+35.8665145,-078.5413131
28423,27617,+35.9088448,-078.7723958
28424,27701,+35.9992399,-078.8979435
28425,27703,+35.9592722,-078.8068084
28426,27704,+36.0424458,-078.8287706
28427,27705,+36.0221360,-078.9756590
28428,27707,+35.9545250,-078.9533170
28429,27709,+35.9245274,-078.8326988
28430,27712,+36.0954756,-078.9040834
28431,27713,+35.8950398,-078.9237474
28432,27801,+35.9134458,-077.7256989
28433,27803,+35.9029982,-077.8561622
28434,27804,+35.9891685,-077.8427092
28435,27805,+36.2077481,-077.0842684
28436,27806,+35.3049988,-076.7560671
28437,27807,+35.8045138,-078.0955371
28438,27808,+35.4670889,-076.7597523
28439,67067,+37.7947558,-097.2664598
28440,67068,+37.6172885,-098.1058231
28441,67070,+37.0790785,-098.5259945
28442,67071,+37.2615970,-098.8906139
28443,67072,+37.5452624,-096.6068977
28444,67073,+38.3835166,-097.3268718
28445,67074,+37.6707312,-096.7238589
28446,67101,+37.7852774,-097.4641824
28447,67103,+37.2663123,-097.5606001
28448,67104,+37.2650777,-098.6644332
28449,67105,+37.2333635,-097.6757804
28450,67106,+37.4671229,-097.7572793
28451,67107,+38.1942136,-097.5476549
28452,67108,+37.8163442,-097.6906810
28453,67109,+37.5612752,-099.4858167
28454,67110,+37.4658811,-097.2266153
28455,67111,+37.6145634,-097.9369267
28456,67112,+37.4671968,-098.4193491
28457,67114,+38.0757602,-097.2890497
28458,67117,+38.0742142,-097.3462417
28459,15620,+40.3235448,-079.3386888
28460,15621,+40.2138571,-079.4834557
28461,15622,+40.0495780,-079.3291897
28462,15623,+40.3671991,-079.6203424
28463,15624,+40.3648670,-079.4701981
28464,63746,+37.7078406,-089.6948276
28465,63747,+37.5563704,-089.7996887
28466,58341,+47.7821024,-099.8444086
28467,58343,+48.3037969,-099.7295045
28468,63748,+37.6689255,-089.6263154
28469,63750,+37.1532204,-090.2007388
28470,63751,+37.2758145,-090.1281816
28471,58344,+48.0278390,-098.3415094
28472,58345,+48.3069614,-098.3665685
28473,58346,+48.2875689,-099.4273023
28474,63755,+37.4394584,-089.6407998
28475,18064,+40.7570078,-075.3159618
28476,18066,+40.6644616,-075.7401002
28477,18067,+40.7150370,-075.4746700
28478,18068,+40.4848292,-075.5200406
28479,18069,+40.6252475,-075.6150986
28480,18070,+40.4348662,-075.5356168
28481,18071,+40.8342139,-075.5552778
28482,18072,+40.8441399,-075.2591348
28483,18073,+40.3864985,-075.4744300
28484,18074,+40.3167375,-075.5156860
28485,18076,+40.3748034,-075.4807903
28486,18077,+40.5700647,-075.2371149
28487,18078,+40.6733036,-075.6207172
28488,18079,+40.7438729,-075.6585194
28489,18080,+40.7358563,-075.6353075
28490,18081,+40.5636927,-075.2815833
28491,18083,+40.7549523,-075.2670856
28492,18085,+40.7412323,-075.2548874
28493,58278,+47.7700933,-097.1215021
28494,63650,+37.6234344,-090.6093931
28495,58281,+48.8558395,-098.6164887
28496,63653,+37.8602909,-090.5915917
28497,63654,+37.4871507,-090.8575244
28498,58282,+48.9119911,-097.9406401
28499,63655,+37.3889457,-090.1870249
28500,63656,+37.5932254,-090.7973045
28501,63660,+37.9092482,-090.6887776
28502,63662,+37.5324236,-090.0500249
28503,63663,+37.6229003,-090.6447953
28504,58301,+48.1420081,-098.8717098
28505,58311,+48.6578687,-098.5892804
28506,58316,+48.8241009,-099.7773413
28507,63664,+37.9000010,-090.9276642
28508,63665,+37.2929502,-090.8439414
28509,63666,+37.4006010,-091.0578453
28510,58317,+48.6054634,-099.3739293
28511,58318,+48.8580835,-100.3974203
28512,63670,+37.8858449,-090.1615306
28513,58321,+48.2007373,-098.3449544
28514,58323,+48.8552245,-098.8851625
28515,63673,+37.8418310,-089.9910577
28516,63674,+38.0367192,-090.6591761
28517,63675,+37.3144742,-090.6947675
28518,58324,+48.4794055,-099.2209322
28519,58325,+48.2894802,-099.1182662
28520,58327,+48.1009542,-098.5943785
28521,51526,+41.3738905,-095.8717835
28522,51527,+41.8398966,-095.3365058
28523,51528,+41.9090855,-095.5010991
28524,51529,+41.8604763,-095.6434634
28525,51530,+41.7874518,-095.4304850
28526,51531,+41.5886848,-095.0872160
28527,51532,+41.1379809,-095.1091158
28528,51533,+41.0394540,-095.3781721
28529,51534,+41.0465935,-095.7148364
28530,51535,+41.2264551,-095.1266889
28531,51536,+41.3866194,-095.3621946
28532,51537,+41.6501312,-095.2975109
28533,51540,+41.0242642,-095.4988723
28534,51541,+41.1390511,-095.4159218
28535,51542,+41.4315171,-095.8490852
28536,51543,+41.6567518,-095.0759308
28537,51544,+41.3064344,-095.1140738
28538,51545,+41.8445996,-096.0303646
28539,51546,+41.6370768,-095.7660740
28540,51548,+41.3179384,-095.6369392
28541,51549,+41.1858302,-095.4667071
28542,51550,+41.6921405,-095.8741935
28543,51551,+40.9908196,-095.5875013
28544,51552,+41.4907561,-095.1135187
28545,51553,+41.4244502,-095.5461602
28546,51554,+41.1473875,-095.6818485
28547,51555,+41.5601015,-095.9230609
28548,51556,+41.6417086,-096.0292618
28549,51557,+41.7317384,-095.9975573
28550,51558,+41.9016895,-095.8705629
28551,51559,+41.4663298,-095.6488974
28552,51560,+41.3152938,-095.3998555
28553,51561,+41.0078903,-095.8061898
28554,51562,+41.7250737,-095.4933204
28555,51563,+41.5706753,-095.5855849
28556,51564,+41.8095883,-095.9228279
28557,51565,+41.6429492,-095.5244294
28558,51566,+41.0160208,-095.2309099
28559,08020,+39.7972633,-075.2252670
28560,21236,+39.3884211,-076.4835503
28561,08021,+39.8072700,-075.0068830
28562,21237,+39.3415368,-076.4952701
28563,08022,+40.0675896,-074.7057415
28564,08023,+39.6866993,-075.4962743
28565,08026,+39.8328719,-074.9671752
28566,08027,+39.8347264,-075.2884818
28567,21239,+39.3670990,-076.5891708
28568,21240,+39.1742906,-076.6715658
28569,08028,+39.6958889,-075.1214572
28570,08029,+39.8409371,-075.0672112
28571,21244,+39.3349524,-076.7766157
28572,21250,+39.2556105,-076.7111793
28573,21251,+39.3447070,-076.5812420
28574,21252,+39.3937895,-076.6078193
28575,21286,+39.4118361,-076.5732346
28576,08030,+39.8888958,-075.1180784
28577,08031,+39.8663561,-075.0946697
28578,08033,+39.8924215,-075.0366508
28579,21401,+38.9879415,-076.5527162
28580,21402,+38.9866336,-076.4728498
28581,93943,+36.5970041,-121.8741357
28582,93950,+36.6211810,-121.9251788
28583,93953,+36.5852187,-121.9452821
28584,93954,+36.1333615,-120.9285115
28585,93955,+36.6144097,-121.7869011
28586,93960,+36.3896179,-121.3431464
28587,93962,+36.6247156,-121.6464870
28588,94002,+37.5143537,-122.2989012
28589,94005,+37.6888257,-122.4089346
28590,94010,+37.5702803,-122.3657785
28591,94014,+37.6908844,-122.4474413
28592,94015,+37.6813125,-122.4806336
28593,94019,+37.4694528,-122.4118411
28594,94020,+37.2746123,-122.2324202
28595,94021,+37.2708686,-122.2807125
28596,94022,+37.3574802,-122.1444402
28597,94024,+37.3522316,-122.0943985
28598,94025,+37.4563924,-122.1736012
28599,94027,+37.4535144,-122.2047558
28600,94028,+37.3768503,-122.2097612
28601,94030,+37.5989695,-122.4019908
28602,94037,+37.5542979,-122.4966322
28603,94038,+37.5269018,-122.5121638
28604,94040,+37.3805678,-122.0852971
28605,94041,+37.3885198,-122.0757257
28606,94043,+37.4140278,-122.0706785
28607,94044,+37.6065981,-122.4772305
28608,94060,+37.2391360,-122.3679350
28609,94061,+37.4611469,-122.2369482
28610,94062,+37.4136906,-122.2953427
28611,94063,+37.4932827,-122.1955491
28612,94065,+37.5359490,-122.2467479
28613,94066,+37.6250910,-122.4335977
28614,94070,+37.4964660,-122.2725646
28615,94074,+37.3317145,-122.3414658
28616,94080,+37.6554896,-122.4220746
28617,88263,+32.1070479,-104.0967669
28618,74022,+36.9442957,-095.9877618
28619,88264,+32.8909060,-103.7118009
28620,88265,+32.6204369,-103.3028620
28621,74023,+35.9589444,-096.7513823
28622,74026,+35.7117444,-096.7619783
28623,88267,+33.3374440,-103.4252186
28624,88268,+32.1762795,-104.3794548
28625,74027,+36.7885967,-095.5860081
28626,74028,+35.7862641,-096.5200131
28627,88301,+33.7785557,-105.7906797
28628,74029,+36.8228843,-095.8899074
28629,74030,+35.9861103,-096.5588178
28630,74032,+36.2069304,-096.8987784
28631,88310,+32.6345946,-106.0716284
28632,88311,+32.8121024,-105.9906066
28633,74033,+35.9458968,-096.0075199
28634,77028,+29.8278685,-095.2874853
28635,77029,+29.7596653,-095.2562505
28636,77030,+29.7067865,-095.4017476
28637,77031,+29.6522050,-095.5462295
28638,77032,+29.9853952,-095.3462109
28639,77033,+29.6668800,-095.3351331
28640,77034,+29.6183490,-095.1920335
28641,77035,+29.6555032,-095.4716632
28642,77036,+29.7018468,-095.5345372
28643,77037,+29.8903602,-095.3925272
28644,77038,+29.9185953,-095.4411938
28645,77039,+29.9111705,-095.3411823
28646,77040,+29.8745748,-095.5270990
28647,77041,+29.8585999,-095.5807684
28648,77042,+29.7406051,-095.5602565
28649,77043,+29.8109299,-095.5846394
28650,77044,+29.9063131,-095.1805666
28651,77045,+29.6473393,-095.4314349
28652,77046,+29.7337772,-095.4333463
28653,77047,+29.6106498,-095.3868633
28654,77048,+29.6187139,-095.3242213
28655,77049,+29.8329284,-095.1490398
28656,16136,+40.8349318,-080.3237707
28657,16137,+41.2315936,-080.2386455
28658,16140,+41.0953235,-080.5140303
28659,16141,+40.8680893,-080.3984679
28660,16142,+41.1454251,-080.3331359
28661,16143,+41.1040300,-080.4449391
28662,16145,+41.3801990,-080.0786236
28663,16146,+41.2341216,-080.4996807
28664,16148,+41.2284799,-080.4176131
28665,16150,+41.2851446,-080.4532501
28666,16151,+41.4439000,-080.2067800
28667,16153,+41.3222399,-080.0865855
28668,16154,+41.3258997,-080.4201111
28669,16155,+41.0677320,-080.5107313
28670,16156,+41.0887665,-080.2164318
28671,16157,+40.8882118,-080.3333827
28672,16159,+41.1534130,-080.4752630
28673,16160,+40.9305507,-080.3566134
28674,08741,+39.9376310,-074.1691581
28675,08742,+40.0808124,-074.0591168
28676,08750,+40.1333720,-074.0415005
28677,08751,+39.9519073,-074.0881495
28678,08752,+39.8424668,-074.0934470
28679,08753,+39.9790314,-074.1604286
28680,08755,+40.0085335,-074.2217684
28681,08757,+39.9461910,-074.2548616
28682,08758,+39.7782473,-074.2358128
28683,08759,+39.9751276,-074.3441807
28684,08801,+40.6227941,-074.8863242
28685,08802,+40.6710207,-075.0180153
28686,08804,+40.6466557,-075.0957599
28687,08805,+40.5752823,-074.5346678
28688,08807,+40.5924342,-074.6188399
28689,08808,+40.7321299,-075.0490295
28690,08809,+40.6518410,-074.9341957
28691,08810,+40.3682847,-074.4909987
28692,08812,+40.5987306,-074.4787928
28693,08816,+40.4291187,-074.4162867
28694,08817,+40.5146550,-074.3931035
28695,08820,+40.5768059,-074.3657500
28696,67118,+37.4816649,-097.8542122
28697,67119,+37.2388529,-097.1951767
28698,67120,+37.4694794,-097.3734511
28699,67122,+37.6190009,-096.4281161
28700,67123,+37.9483155,-096.9962934
28701,67124,+37.6344393,-098.7736416
28702,67127,+37.1648196,-099.4871143
28703,67131,+37.4269698,-096.9554483
28704,67132,+37.8508809,-096.5846950
28705,67133,+37.5699617,-097.1074284
28706,67134,+37.4903306,-098.6750256
28707,67135,+37.9179583,-097.4600218
28708,67137,+37.6338433,-096.2219719
28709,67138,+37.2763875,-098.4158417
28710,67140,+37.0792948,-097.3564970
28711,67142,+37.4525848,-098.1136199
28712,67143,+37.3418225,-098.9634025
28713,67144,+37.8191702,-097.0033010
28714,67146,+37.3844748,-097.1046157
28715,67147,+37.8613805,-097.3128960
28716,67149,+37.5397316,-097.6259372
28717,67150,+37.0074063,-098.2224623
28718,67151,+38.1421455,-097.2570650
28719,67152,+37.2605604,-097.4276573
28720,67154,+37.9783853,-097.1252239
28721,67155,+37.2749478,-099.1375612
28722,67156,+37.2556248,-096.9614911
28723,67159,+37.4276575,-098.3094164
28724,67202,+37.6869837,-097.3349200
28725,67203,+37.6988913,-097.3646414
28726,67204,+37.7624965,-097.3585470
28727,67205,+37.7494661,-097.4235668
28728,67206,+37.7037335,-097.2245053
28729,63758,+37.1870185,-089.5559446
28730,63760,+37.2430527,-089.9107504
28731,63763,+37.0640630,-090.1733092
28732,58348,+47.9716326,-099.5211223
28733,58351,+48.0990870,-099.2780417
28734,63764,+37.3197638,-089.9902288
28735,63766,+37.4308965,-089.8368799
28736,63767,+37.0462165,-089.6112023
28737,58352,+48.7105738,-098.8727806
28738,63769,+37.5224032,-089.7365808
28739,63770,+37.5975149,-089.7030169
28740,58353,+48.6346623,-099.5966318
28741,58355,+48.5907512,-098.3664202
28742,63771,+37.0716121,-089.7037334
28743,63774,+37.0894677,-089.7642510
28744,58356,+47.6786592,-099.0851566
28745,58357,+47.9484599,-099.2385149
28746,58361,+47.7524794,-098.3392260
28747,18086,+40.7368067,-075.5479300
28748,18087,+40.5568301,-075.5936539
28749,18088,+40.7656925,-075.5575092
28750,18091,+40.8313881,-075.3197952
28751,18092,+40.4696971,-075.5131400
28752,18101,+40.6026579,-075.4692361
